Frame:1 FPS:18.7869 iou:0.94988
Frame:2 FPS:13.6514 iou:0.942792
Frame:3 FPS:16.8078 iou:0.961236
Frame:4 FPS:19.1001 iou:0.930952
Frame:5 FPS:19.2007 iou:0.919872
Frame:6 FPS:19.0995 iou:0.932064
Frame:7 FPS:19.1746 iou:0.917973
Frame:8 FPS:19.0271 iou:0.91088
Frame:9 FPS:21.446 iou:0.930246
Frame:10 FPS:23.0041 iou:0.94398
Frame:11 FPS:21.2167 iou:0.935776
Frame:12 FPS:21.6773 iou:0.871945
Frame:13 FPS:23.1099 iou:0.880589
Frame:14 FPS:21.8803 iou:0.870969
Frame:15 FPS:21.788 iou:0.857449
Frame:16 FPS:21.6995 iou:0.878614
Frame:17 FPS:22.5272 iou:0.919794
Frame:18 FPS:22.9912 iou:0.906948
Frame:19 FPS:22.2069 iou:0.920244
Frame:20 FPS:22.6181 iou:0.920747
Frame:21 FPS:22.6933 iou:0.931736
Frame:22 FPS:21.2717 iou:0.936472
Frame:23 FPS:22.8056 iou:0.946058
Frame:24 FPS:22.605 iou:0.933246
Frame:25 FPS:21.5859 iou:0.935991
Frame:26 FPS:22.3583 iou:0.943719
Frame:27 FPS:22.178 iou:0.932698
Frame:28 FPS:22.2814 iou:0.886157
Frame:29 FPS:21.9026 iou:0.875097
Frame:30 FPS:21.5101 iou:0.848725
Frame:31 FPS:21.4319 iou:0.858168
Frame:32 FPS:20.7303 iou:0.863538
Frame:33 FPS:18.9782 iou:0.873353
Frame:34 FPS:19.2679 iou:0.84519
Frame:35 FPS:19.3934 iou:0.810266
Frame:36 FPS:21.9227 iou:0.809312
Frame:37 FPS:21.7578 iou:0.82359
Frame:38 FPS:22.0705 iou:0.821732
Frame:39 FPS:22.3822 iou:0.82275
Frame:40 FPS:22.5401 iou:0.828208
Frame:41 FPS:22.021 iou:0.839016
Frame:42 FPS:22.5525 iou:0.868304
Frame:43 FPS:22.6912 iou:0.834917
Frame:44 FPS:22.1455 iou:0.797784
Frame:45 FPS:22.7284 iou:0.820226
Frame:46 FPS:22.3183 iou:0.808258
Frame:47 FPS:22.828 iou:0.834269
Frame:48 FPS:23.4407 iou:0.835218
Frame:49 FPS:23.0398 iou:0.832043
Frame:50 FPS:22.0701 iou:0.810338
Frame:51 FPS:22.8707 iou:0.835463
Frame:52 FPS:22.5449 iou:0.822526
Frame:53 FPS:23.3337 iou:0.840821
Frame:54 FPS:22.1072 iou:0.847493
Frame:55 FPS:22.5589 iou:0.812951
Frame:56 FPS:22.794 iou:0.795463
Frame:57 FPS:23.0347 iou:0.814966
Frame:58 FPS:22.1639 iou:0.81744
Frame:59 FPS:21.9785 iou:0.818686
Frame:60 FPS:22.6095 iou:0.815003
Frame:61 FPS:22.2607 iou:0.826299
Frame:62 FPS:22.8487 iou:0.822959
Frame:63 FPS:22.4129 iou:0.814269
Frame:64 FPS:22.2361 iou:0.80748
Frame:65 FPS:21.9839 iou:0.810298
Frame:66 FPS:22.773 iou:0.814239
Frame:67 FPS:22.0764 iou:0.802729
Frame:68 FPS:22.6177 iou:0.810396
Frame:69 FPS:21.6775 iou:0.802919
Frame:70 FPS:22.3491 iou:0.79981
Frame:71 FPS:22.4 iou:0.791447
Frame:72 FPS:22.4992 iou:0.785856
Frame:73 FPS:21.5857 iou:0.77043
Frame:74 FPS:22.0122 iou:0.780901
Frame:75 FPS:21.8666 iou:0.780679
Frame:76 FPS:21.441 iou:0.7917
Frame:77 FPS:20.4218 iou:0.791605
Frame:78 FPS:22.619 iou:0.789365
Frame:79 FPS:19.8855 iou:0.788198
Frame:80 FPS:18.7589 iou:0.754011
Frame:81 FPS:20.6674 iou:0.786594
Frame:82 FPS:22.9044 iou:0.79996
Frame:83 FPS:21.8106 iou:0.786423
Frame:84 FPS:22.6864 iou:0.794928
Frame:85 FPS:21.896 iou:0.772194
Frame:86 FPS:21.8937 iou:0.780809
Frame:87 FPS:21.6537 iou:0.780477
Frame:88 FPS:20.9069 iou:0.761681
Frame:89 FPS:22.4234 iou:0.74533
Frame:90 FPS:22.4709 iou:0.738513
Frame:91 FPS:23.0691 iou:0.732503
Frame:92 FPS:22.0005 iou:0.721684
Frame:93 FPS:21.6558 iou:0.689258
Frame:94 FPS:21.7446 iou:0.705541
Frame:95 FPS:21.5821 iou:0.710819
Frame:96 FPS:22.0804 iou:0.724245
Frame:97 FPS:22.3738 iou:0.720081
Frame:98 FPS:22.4068 iou:0.727566
Frame:99 FPS:22.2158 iou:0.724066
Frame:100 FPS:22.0591 iou:0.73488
Frame:101 FPS:22.2824 iou:0.774621
Frame:102 FPS:23.1175 iou:0.799008
Frame:103 FPS:21.1972 iou:0.783851
Frame:104 FPS:21.1831 iou:0.756313
Frame:105 FPS:20.0957 iou:0.741013
Frame:106 FPS:20.8684 iou:0.7588
Frame:107 FPS:21.2274 iou:0.740206
Frame:108 FPS:20.7631 iou:0.742808
Frame:109 FPS:20.974 iou:0.745045
Frame:110 FPS:21.1223 iou:0.743998
Frame:111 FPS:21.3141 iou:0.760122
Frame:112 FPS:20.6452 iou:0.753739
Frame:113 FPS:20.9036 iou:0.730544
Frame:114 FPS:20.6985 iou:0.727672
Frame:115 FPS:21.5236 iou:0.716879
Frame:116 FPS:21.1707 iou:0.724411
Frame:117 FPS:20.2546 iou:0.705751
Frame:118 FPS:20.0675 iou:0.698284
Frame:119 FPS:21.528 iou:0.708661
Frame:120 FPS:20.808 iou:0.695273
Frame:121 FPS:20.7233 iou:0.728765
Frame:122 FPS:20.6337 iou:0.72948
Frame:123 FPS:19.803 iou:0.72205
Frame:124 FPS:20.3936 iou:0.736601
Frame:125 FPS:20.8701 iou:0.710546
Frame:126 FPS:20.5678 iou:0.707972
Frame:127 FPS:20.4582 iou:0.703903
Frame:128 FPS:21.3609 iou:0.724968
Frame:129 FPS:19.4747 iou:0.705048
Frame:130 FPS:19.711 iou:0.719536
Frame:131 FPS:20.2218 iou:0.694354
Frame:132 FPS:19.1778 iou:0.643725
Frame:133 FPS:19.6114 iou:0.68646
Frame:134 FPS:21.162 iou:0.677132
Frame:135 FPS:19.7537 iou:0.688114
Frame:136 FPS:19.6816 iou:0.703407
Frame:137 FPS:18.0427 iou:0.708234
Frame:138 FPS:15.3141 iou:0.723758
Frame:139 FPS:17.4489 iou:0.718602
Frame:140 FPS:20.5446 iou:0.693506
Frame:141 FPS:18.203 iou:0.693775
Frame:142 FPS:19.2861 iou:0.679783
Frame:143 FPS:19.6352 iou:0.679483
Frame:144 FPS:18.4459 iou:0.645682
Frame:145 FPS:18.9494 iou:0.647326
Frame:146 FPS:18.9532 iou:0.658774
Frame:147 FPS:18.4322 iou:0.640558
Frame:148 FPS:18.9171 iou:0.672484
Frame:149 FPS:18.5515 iou:0.694869
Frame:150 FPS:18.19 iou:0.717587
Frame:151 FPS:18.7276 iou:0.731908
Frame:152 FPS:19.6326 iou:0.71472
Frame:153 FPS:18.4819 iou:0.71989
Frame:154 FPS:18.7361 iou:0.724224
Frame:155 FPS:19.1419 iou:0.729741
Frame:156 FPS:17.6408 iou:0.720284
Frame:157 FPS:18.2998 iou:0.716551
Frame:158 FPS:18.1833 iou:0.717042
Frame:159 FPS:18.4265 iou:0.714097
Frame:160 FPS:17.6214 iou:0.697134
Frame:161 FPS:18.1634 iou:0.701542
Frame:162 FPS:18.041 iou:0.676323
Frame:163 FPS:18.5914 iou:0.687736
Frame:164 FPS:17.9872 iou:0.683387
Frame:165 FPS:18.1681 iou:0.689744
Frame:166 FPS:17.7385 iou:0.714192
Frame:167 FPS:17.2751 iou:0.721618
Frame:168 FPS:17.4379 iou:0.726073
Frame:169 FPS:17.0534 iou:0.721297
Frame:170 FPS:17.6218 iou:0.723117
Frame:171 FPS:17.2024 iou:0.723564
Frame:172 FPS:17.6364 iou:0.739078
