642.987,521.983,110,132
643.034,522.13,110,132
643.045,522.063,110,132
643.161,522.076,110,132
642.759,522.032,110,132
642.683,521.929,110,132
641.787,521.149,111.1,133.32
641.524,520.976,110,132
641.16,519.628,111.1,133.32
642.24,520.178,110,132
641.946,519.599,110,132
642.994,520.693,107.833,129.399
641.767,518.024,110,132
641.767,517.208,110,132
641.617,516.779,110,132
641.574,515.946,110,132
641.377,515.391,110,132
643.397,516.839,106.765,128.118
642.922,515.672,107.833,129.399
643.161,515.767,106.765,128.118
643.299,515.44,106.765,128.118
641.369,511.837,110,132
640.583,510.752,110,132
642.869,512.517,106.765,128.118
640.889,509.503,110,132
642.367,511.118,106.765,128.118
642.074,509.758,107.833,129.399
642.107,509.204,106.765,128.118
641.392,507.412,107.833,129.399
641.359,506.488,107.833,129.399
641.288,505.646,107.833,129.399
641.634,505.168,106.765,128.118
641.632,504.2,106.765,128.118
641.588,503.093,106.765,128.118
641.519,502.026,106.765,128.118
640.975,500.579,107.833,129.399
640.86,499.681,107.833,129.399
641.467,499.547,106.765,128.118
639.344,496.136,110,132
640.815,497.44,106.765,128.118
640.473,496.514,106.765,128.118
638.776,492.987,110,132
640.362,494.588,106.765,128.118
638.545,491.233,110,132
638.332,489.808,110,132
639.403,490.638,108.911,130.693
640.66,491.234,106.765,128.118
640.515,490.24,106.765,128.118
639.344,487.682,108.911,130.693
639.55,487.565,107.833,129.399
638.797,486.345,108.911,130.693
639.986,487.217,106.765,128.118
639.829,486.279,106.765,128.118
639.477,485.182,106.765,128.118
638.576,483.429,107.833,129.399
637.997,482.37,108.911,130.693
638.824,482.486,107.833,129.399
639.418,482.137,106.765,128.118
639.213,481.143,106.765,128.118
638.794,480.547,106.765,128.118
639.366,480.352,106.765,128.118
638.086,477.718,108.911,130.693
638.16,476.92,108.911,130.693
639.128,477.721,106.765,128.118
638.871,476.242,107.833,129.399
639.136,476.494,106.765,128.118
639.137,475.778,106.765,128.118
638.93,475.131,106.765,128.118
638.881,473.667,106.765,128.118
638.828,473.077,106.765,128.118
639.188,472.167,106.765,128.118
639.218,471.635,106.765,128.118
638.926,470.492,106.765,128.118
636.456,466.47,110,132
636.26,465.105,110,132
636.223,464.408,110,132
637.93,466.222,106.765,128.118
635.935,463.335,110,132
637.61,465.136,106.765,128.118
637.269,464.91,106.765,128.118
637.558,464.402,106.765,128.118
637.24,464.11,106.765,128.118
637.355,463.533,106.765,128.118
637.879,463.63,106.765,128.118
637.172,462.77,107.833,129.399
634.826,459.317,111.1,133.32
634.693,458.901,111.1,133.32
634.963,459.469,110,132
634.619,458.078,111.1,133.32
635,458.801,110,132
634.855,458.763,110,132
635.851,460.65,107.833,129.399
634.559,458.34,110,132
636.667,460.553,106.765,128.118
636.182,460.489,106.765,128.118
635.243,458.795,108.911,130.693
634.214,457.254,110,132
634.331,456.763,110,132
633.868,456.491,110,132
633.728,456.156,110,132
633.401,455.691,110,132
633.143,455.821,110,132
632.644,454.777,111.1,133.32
633.208,455.223,110,132
632.832,455.013,110,132
632.538,454.739,110,132
632.581,454.666,110,132
631.971,453.692,111.1,133.32
632.52,454.121,110,132
632.286,453.533,112.211,134.653
632.288,454.184,110,132
631.25,452.933,111.1,133.32
631.649,453.506,110,132
631.881,453.467,110,132
631.706,453.312,110,132
631.421,452.243,112.211,134.653
631.843,453.367,110,132
632.7,454.433,108.911,130.693
631.371,452.884,110,132
632.037,454.134,108.911,130.693
630.893,452.308,110,132
630.62,451.41,111.1,133.32
629.152,449.449,114.466,137.36
630.333,450.905,111.1,133.32
630.858,451.542,110,132
632.65,453.726,107.833,129.399
630.992,451.187,110,132
630.721,450.925,110,132
630.158,449.89,111.1,133.32
630.638,450.28,110,132
629.971,449.128,111.1,133.32
629.832,448.732,111.1,133.32
631.573,450.521,108.911,130.693
630.321,449.144,110,132
629.457,448.09,111.1,133.32
629.7,448.552,110,132
629.901,448.327,110,132
629.356,447.245,111.1,133.32
630.184,448.01,110,132
629.427,446.836,111.1,133.32
629.396,446.381,111.1,133.32
628.495,444.349,114.466,137.36
629.499,446.121,113.333,136
630.318,447.158,110,132
629.596,446.25,110,132
629.94,446.058,110,132
629.862,445.997,110,132
629.796,445.719,110,132
629.787,445.474,110,132
629.861,444.968,110,132
629.754,444.768,110,132
629.602,444.71,110,132
629.129,443.875,111.1,133.32
627.635,441.894,114.466,137.36
626.782,440.833,115.611,138.733
627.51,441.61,114.466,137.36
628.87,443.302,111.1,133.32
628.881,443.1,111.1,133.32
627.355,440.835,114.466,137.36
627.586,440.636,114.466,137.36
627.322,439.813,116.767,140.121
627.909,440.345,114.466,137.36
628.835,442.366,111.1,133.32
628.886,441.75,113.333,136
628.077,439.943,114.466,137.36
627.746,440.167,114.466,137.36
629.878,441.742,112.211,134.653
630.169,442.034,110,132
629.599,441.934,110,132
629.554,441.239,112.211,134.653
630.221,442.003,110,132
629.402,440.094,113.333,136
630.323,440.449,111.1,133.32
628.593,438.165,114.466,137.36
628.754,438.106,114.466,137.36
630.729,439.648,111.1,133.32
630.579,439.546,112.211,134.653
628.714,437.681,114.466,137.36
628.526,437.022,114.466,137.36
628.761,436.915,114.466,137.36
628.725,435.982,116.767,140.121
629.31,436.797,114.466,137.36
629.311,436.414,114.466,137.36
629.387,436.464,114.466,137.36
629.07,436.024,114.466,137.36
628.774,435.137,116.767,140.121
631.214,437.533,113.333,136
632.297,438.56,112.211,134.653
632.11,438.884,110,132
631.627,437.802,112.211,134.653
631.642,437.537,111.1,133.32
629.983,435.208,114.466,137.36
629.562,434.254,115.611,138.733
630.26,434.94,114.466,137.36
629.361,434.203,115.611,138.733
629.827,433.738,115.611,138.733
628.204,431.317,119.114,142.937
630.643,433.331,116.767,140.121
630.78,433.828,114.466,137.36
631.105,433.205,116.767,140.121
630.784,433.306,116.767,140.121
631.085,433.267,116.767,140.121
628.565,430.219,119.114,142.937
630.506,432.379,115.611,138.733
630.358,432.418,116.767,140.121
630.899,432.09,116.767,140.121
630.494,431.666,117.935,141.522
631.064,432.288,116.767,140.121
630.76,431.929,116.767,140.121
630.626,430.842,117.935,141.522
631.047,431.089,116.767,140.121
630.675,430.56,117.935,141.522
628.894,428.022,120.305,144.367
630.684,429.443,117.935,141.522
631.616,431.289,114.466,137.36
631.638,430.826,114.466,137.36
631.7,430.654,114.466,137.36
631.511,430.018,114.466,137.36
631.618,430.323,114.466,137.36
631.431,430.005,114.466,137.36
631.244,429.594,115.611,138.733
630.285,428.137,117.935,141.522
628.289,425.988,120.305,144.367
629.452,426.851,119.114,142.937
628.642,426.046,119.114,142.937
628.492,425.392,120.305,144.367
628.593,425.997,119.114,142.937
628.126,424.966,120.305,144.367
628.204,424.345,120.305,144.367
628.375,424.929,119.114,142.937
630.229,427.377,115.611,138.733
628.438,424.866,119.114,142.937
628,424.563,119.114,142.937
628.005,424.731,119.114,142.937
627.566,423.847,120.305,144.367
628.127,424.241,119.114,142.937
627.858,423.339,120.305,144.367
627.929,423.52,120.305,144.367
627.679,423.279,120.305,144.367
627.718,423.032,120.305,144.367
627.538,422.652,120.305,144.367
627.596,422.516,120.305,144.367
629.67,425.603,116.767,140.121
629.941,425.772,116.767,140.121
630.078,425.84,116.767,140.121
627.166,423.213,119.114,142.937
626.578,422.101,121.508,145.81
625.633,420.606,122.724,147.268
626.478,421.36,120.305,144.367
628.868,424.686,116.767,140.121
626.873,422.171,119.114,142.937
626.677,421.902,119.114,142.937
625.953,421.034,120.305,144.367
625.142,419.625,122.724,147.268
626.235,421.588,119.114,142.937
626.044,421.058,119.114,142.937
626.004,421.274,119.114,142.937
625.502,420.964,119.114,142.937
625.555,420.75,119.114,142.937
625.268,420.103,121.508,145.81
625.514,420.315,121.508,145.81
624.873,420.216,121.508,145.81
623.465,418.533,122.724,147.268
624.15,420.599,119.114,142.937
624.519,420.2,119.114,142.937
623.879,419.374,120.305,144.367
623.85,419.6,121.508,145.81
623.464,419.543,120.305,144.367
623.247,419.129,121.508,145.81
623.274,419.083,121.508,145.81
622.383,418.469,120.305,144.367
622.885,418.148,121.508,145.81
622.832,418.606,121.508,145.81
621.128,416.625,122.724,147.268
620.929,416.179,122.724,147.268
620.962,416.06,122.724,147.268
620.982,416.336,122.724,147.268
620.069,415.342,123.951,148.741
619.969,414.882,125.19,150.228
620.09,415.27,123.951,148.741
620.973,417.28,120.305,144.367
620.318,416.507,121.508,145.81
620.542,416.682,120.305,144.367
620.502,416.334,121.508,145.81
620.374,416.784,121.508,145.81
619.801,416.447,120.305,144.367
618.989,415.24,122.724,147.268
619.198,416.157,121.508,145.81
619.58,416.476,121.508,145.81
617.685,413.909,125.19,150.228
617.855,413.843,125.19,150.228
617.734,414.634,122.724,147.268
617.136,414.043,123.951,148.741
618.259,415.88,121.508,145.81
616.689,414.254,122.724,147.268
617.563,415.509,121.508,145.81
616.26,413.648,123.951,148.741
616.048,413.198,125.19,150.228
615.455,413.203,123.951,148.741
617.459,415.973,121.508,145.81
616.559,415.368,120.305,144.367
615.066,412.942,123.951,148.741
613.841,412.887,123.951,148.741
614.225,412.585,123.951,148.741
615.629,415.394,121.508,145.81
613.294,412.651,123.951,148.741
613.138,412.531,123.951,148.741
613.501,413.759,122.724,147.268
611.228,411.483,126.442,151.731
611.224,411.037,126.442,151.731
610.355,410.134,128.984,154.78
610.109,411.25,126.442,151.731
609.014,409.835,127.707,153.248
610.987,412.406,123.951,148.741
609.575,410.959,126.442,151.731
609.876,412.125,123.951,148.741
610.249,412.727,122.724,147.268
609.522,412.014,123.951,148.741
609.455,411.807,123.951,148.741
608.745,411.984,123.951,148.741
606.946,409.142,127.707,153.248
606.896,409.199,127.707,153.248
606.852,409.767,126.442,151.731
608.035,411.422,125.19,150.228
608.232,412.397,122.724,147.268
608.046,411.746,122.724,147.268
606.874,411.891,122.724,147.268
605.215,409.473,126.442,151.731
606.54,410.449,125.19,150.228
606.642,411.348,122.724,147.268
604.483,408.967,126.442,151.731
605.76,411.196,122.724,147.268
605.682,411.167,122.724,147.268
604.662,410.238,123.951,148.741
604.011,409.867,123.951,148.741
604.946,410.121,122.724,147.268
603.832,408.928,125.19,150.228
