628.495,441.005,95,82
628.593,441.207,95,82
627.951,440.514,95.95,82.82
629.112,441.568,94.0594,81.1881
628.142,440.835,95.95,82.82
628.26,440.948,95.95,82.82
629.461,442.031,94.0594,81.1881
628.623,441.721,95.95,82.82
630.105,442.747,94.0594,81.1881
630.191,442.945,94.0594,81.1881
631.247,444.218,92.2061,79.5884
631.254,444.428,92.2061,79.5884
630.353,443.65,94.0594,81.1881
629.326,442.792,95.95,82.82
629.355,443.063,95.95,82.82
630.33,444.219,94.0594,81.1881
629.389,443.704,95.95,82.82
629.366,443.803,95.95,82.82
629.282,444.048,95.95,82.82
630.147,445.122,94.0594,81.1881
630.135,445.471,95,82
629.599,444.986,95.95,82.82
630.34,445.815,95,82
628.652,444.639,97.8786,84.4847
629.481,445.623,95.95,82.82
628.477,444.825,97.8786,84.4847
628.291,444.704,98.8574,85.3295
628.716,444.885,98.8574,85.3295
628.848,445.518,97.8786,84.4847
629.877,446.622,95.95,82.82
628.9,445.616,98.8574,85.3295
627.688,444.557,100.844,87.0447
629.001,445.838,98.8574,85.3296
627.638,444.997,100.844,87.0447
629.078,446.421,98.8574,85.3296
627.874,445.31,100.844,87.0447
627.697,445.271,100.844,87.0447
627.763,445.349,100.844,87.0447
628.687,446.125,99.846,86.1829
629.118,446.603,98.8574,85.3296
628.757,446.124,99.846,86.1829
629.14,446.762,98.8574,85.3296
628.729,446.335,99.846,86.1829
626.802,444.886,102.871,88.7943
627.342,445.858,100.844,87.0447
626.958,445.719,101.853,87.9151
626.698,446.477,100.844,87.0447
626.368,446.672,100.844,87.0447
627.461,447.841,98.8574,85.3296
625.787,446.746,101.853,87.9151
625.704,446.884,101.853,87.9151
625.414,447.271,100.844,87.0447
625.744,448.054,99.846,86.1829
624.812,447.251,101.853,87.9151
624.681,447.67,100.844,87.0447
623.967,447.547,101.853,87.9151
623.933,448.1,101.853,87.9151
622.124,446.814,104.939,90.579
623.435,448.435,101.853,87.9151
621.512,447.017,104.939,90.579
622.192,447.842,102.871,88.7943
